tweet_id,timestamp,text,rating_numerator,rating_denominator,name,dog_stage,rating,numerator,denominator,num_result,count_of_multiple,retweet_count,favorite_count,jpg_url,Predicted_Breed
747844099428986880,2016-06-28 17:28:22,This is Huxley. He's pumped for #BarkWeek. Even has a hat. Ears are quite magical. 11/10 would remove hat to pat https://t.co/V7h5NMYbYz,11,10,Huxley,,11/10,11,10,True,1,851,3084,https://pbs.twimg.com/media/CmDgPTsWEAIi2T1.jpg,pembroke
747219827526344708,2016-06-27 00:07:44,This is Atticus. He's remaining calm but his costume looks terrified. 11/10 https://t.co/uT7QeZI34U,11,10,Atticus,,11/10,11,10,True,1,1791,5792,https://pbs.twimg.com/media/Cl6odlVWQAIy5uk.jpg,shetland sheepdog
746726898085036033,2016-06-25 15:29:00,Meet Abby. She's incredibly distracting. Just wants to help steer. Hazardous af. Still 12/10 would pet while driving https://t.co/gLbLiZtwsp,12,10,Abby,,12/10,12,10,True,1,2037,6648,https://pbs.twimg.com/media/ClzoJz7WYAELHSf.jpg,golden retriever
746507379341139972,2016-06-25 00:56:43,This is Shiloh. She did not pass the soft mouth egg test. 10/10 would absolutely still pet https://t.co/PlR6hjqvr5,10,10,Shiloh,,10/10,10,10,True,1,1226,5094,https://pbs.twimg.com/media/Clwgf4bWgAAB15c.jpg,toy poodle
746131877086527488,2016-06-24 00:04:36,This is Gustav. He has claimed that plant. It is his now. 10/10 would not try to take his plant away https://t.co/uRI7HBgGJX,10,10,Gustav,,10/10,10,10,True,1,2511,7565,https://pbs.twimg.com/media/ClrK-rGWAAENcAa.jpg,chow
746056683365994496,2016-06-23 19:05:49,This is Arlen and Thumpelina. They are best pals. Cuddly af. 11/10 for both puppers https://t.co/VJgbgIzIHx,11,10,Arlen,,11/10,11,10,True,1,931,3904,https://pbs.twimg.com/media/ClqGl7fXIAA8nDe.jpg,shetland sheepdog
745789745784041472,2016-06-23 01:25:06,This is Gus. He didn't win the Powerball. Quite perturbed about it. Still 10/10 would comfort in time of need https://t.co/3wc246LOtu,10,10,Gus,,10/10,10,10,True,1,1207,4437,https://pbs.twimg.com/media/ClmT0KHWkAAXbhy.jpg,pekinese
745422732645535745,2016-06-22 01:06:43,We only rate dogs. Pls stop sending in non-canines like this Jamaican Flop Seal. This is very very frustrating. 9/10 https://t.co/nc53zEN0hZ,9,10,very,,9/10,9,10,True,1,2768,9412,https://pbs.twimg.com/media/ClhGBCAWIAAFCsz.jpg,labrador retriever
745057283344719872,2016-06-21 00:54:33,This is Oliver. He's downright gorgeous as hell. Should be on the cover of Dogue. 12/10 would introduce to mom https://t.co/BkgU3rrsXA,12,10,Oliver,,12/10,12,10,True,1,2585,7945,https://pbs.twimg.com/media/Clb5pLJWMAE-QS1.jpg,shetland sheepdog
744995568523612160,2016-06-20 20:49:19,This is Abby. She got her face stuck in a glass. Churlish af. 9/10 rookie move puppo https://t.co/2FPb45NXrK,9,10,Abby,puppo,9/10,9,10,True,1,716,3277,https://pbs.twimg.com/media/ClbBg4WWEAMjwJu.jpg,old english sheepdog
744971049620602880,2016-06-20 19:11:53,Say hello to Indie and Jupiter. They're having a stellar day out on the boat. Both 12/10 adorbz af https://t.co/KgSEkrPA3r,12,10,Indie,,12/10,12,10,True,1,3042,8652,https://pbs.twimg.com/media/ClarNU8VAAEDrDt.jpg,toy poodle
744709971296780288,2016-06-20 01:54:27,This is Harvey. He's stealthy af. 10/10 would do my best to pet https://t.co/zAzaRT6NnT,10,10,Harvey,,10/10,10,10,True,1,1771,6150,https://pbs.twimg.com/media/ClW9w7mWEAEFN1k.jpg,shetland sheepdog
744334592493166593,2016-06-19 01:02:50,This is Blanket. She has overthrown her human. Demands walks like this every hour on the hour. 11/10 so damn fluffy https://t.co/hrJugNHs2Z,11,10,Blanket,,11/10,11,10,True,1,2412,7443,https://pbs.twimg.com/media/ClRoXGwWIAEVVzc.jpg,samoyed
743980027717509120,2016-06-18 01:33:55,This is Geno. He's a Wrinkled Baklavian Velveeta. Looks sad but that's just the extra skin. 11/10 would smoosh face https://t.co/Kxda28JmQ2,11,10,Geno,,11/10,11,10,True,1,1231,4551,https://pbs.twimg.com/media/ClMl4VLUYAA5qBb.jpg,bull mastiff
743609206067040256,2016-06-17 01:00:24,Meet Stark. He just had his first ice cream cone. Got some on his nose. Requests your assistance. 10/10 would assist https://t.co/YwfN1lbpKA,10,10,Stark,,10/10,10,10,True,1,1560,4917,https://pbs.twimg.com/media/ClHUkhQWAAAy7Yj.jpg,weimaraner
743253157753532416,2016-06-16 01:25:36,"This is Kilo. He cannot reach the snackum. Nifty tongue, but not nifty enough. 10/10 maybe one day puppo https://t.co/gSmp31Zrsx",10,10,Kilo,puppo,10/10,10,10,True,1,1366,4624,https://pbs.twimg.com/media/ClCQzFUUYAA5vAu.jpg,malamute
743210557239623680,2016-06-15 22:36:19,"Meet Kayla, an underground poker legend. Players lose on purpose hoping she'll let them pet her. 10/10 strategic af https://t.co/EkLku795aO",10,10,Kayla,,10/10,10,10,True,1,1560,4215,https://pbs.twimg.com/media/ClBqDuDWkAALK2e.jpg,golden retriever
742423170473463808,2016-06-13 18:27:32,This is Bell. She likes holding hands. 12/10 would definitely pet with other hand https://t.co/BXIuvkQO9b,12,10,Bell,,12/10,12,10,True,1,4319,10812,https://pbs.twimg.com/media/Ck2d7tJWUAEPTL3.jpg,pug
742385895052087300,2016-06-13 15:59:24,This is Phil. That's his comfort stick. He holds onto it whenever he's sad. 11/10 don't be sad Phil https://t.co/ULdPY6CLpq,11,10,Phil,,11/10,11,10,True,1,2266,7457,https://pbs.twimg.com/media/Ck18CFcXIAAUWoy.jpg,cardigan
741743634094141440,2016-06-11 21:27:17,Meet Aqua. She's a sandy pupper. Not sure how she feels about being so sandy. Radical tongue slip. 11/10 petable af https://t.co/rYxJ0UQtbE,11,10,Aqua,pupper,11/10,11,10,True,1,3144,8945,https://pbs.twimg.com/media/Cksz42EW0AAh2NF.jpg,labrador retriever
741438259667034112,2016-06-11 01:13:51,This is Tucker. He's still figuring out couches. 9/10 keep your head up pup https://t.co/pXU77HPbJ5,9,10,Tucker,,9/10,9,10,True,1,937,4026,https://pbs.twimg.com/media/CkoeKTPWYAAcWmo.jpg,chesapeake bay retriever
741303864243200000,2016-06-10 16:19:48,This is Theodore. He just saw an adult wearing crocs. Did him a frighten. Lost other ear back in nam. 12/10 hero af https://t.co/O4iw9NlLaQ,12,10,Theodore,,12/10,12,10,True,1,3650,9631,https://pbs.twimg.com/media/Ckmj7mNWYAA4NzZ.jpg,chihuahua
741067306818797568,2016-06-10 00:39:48,This is just downright precious af. 12/10 for both pupper and doggo https://t.co/o5J479bZUC,12,10,just,"doggo,pupper",12/10,12,10,True,1,3520,10342,https://pbs.twimg.com/media/CkjMx99UoAM2B1a.jpg,golden retriever
740995100998766593,2016-06-09 19:52:53,This is Leo. He's a vape god. Blows o's for days. Probably drives a Subaru. Definitely owns multiple fedoras. 10/10 https://t.co/nt2x3fHaRJ,10,10,Leo,,10/10,10,10,True,1,3154,7018,https://pbs.twimg.com/media/CkiLHCjUUAAPwUr.jpg,malamute
740359016048689152,2016-06-08 01:45:19,This is Chase. He's in a predicament. 9/10 help is on the way buddy https://t.co/0HmBk5sSbW,9,10,Chase,,9/10,9,10,True,1,967,3610,https://pbs.twimg.com/media/CkZImGVUoAAwv0b.jpg,golden retriever
740214038584557568,2016-06-07 16:09:13,This is getting incredibly frustrating. This is a Mexican Golden Beaver. We only rate dogs. Only send dogs ...10/10 https://t.co/0yolOOyD3X,10,10,getting,,10/10,10,10,True,1,2220,7335,https://pbs.twimg.com/media/CkXEu2OUoAAs8yU.jpg,chesapeake bay retriever
739979191639244800,2016-06-07 00:36:02,This is Nollie. She's waving at you. If you don't wave back you're a monster. She's also portable as hell. 12/10 https://t.co/7AKdkCOlMf,12,10,Nollie,,12/10,12,10,True,1,6719,21898,https://pbs.twimg.com/media/CkTvJTdXAAAEfbT.jpg,irish water spaniel
739932936087216128,2016-06-06 21:32:13,Say hello to Rorie. She's zen af. Just enjoying a treat in the sunlight. 10/10 would immediately trade lives with https://t.co/yctnFptdQ1,10,10,Rorie,,10/10,10,10,True,1,1217,4443,https://pbs.twimg.com/media/CkTFEe-W0AA90m1.jpg,redbone
739844404073074688,2016-06-06 15:40:26,This is Simba. He's the grand prize. The trophy is just for participation. 12/10 would pet so damn well https://t.co/4qiuC0lXq5,12,10,Simba,,12/10,12,10,True,1,966,4138,https://pbs.twimg.com/media/CkR0jrhWYAALL5N.jpg,toy poodle
739606147276148736,2016-06-05 23:53:41,Meet Benji. He just turned 1. Has already given up on a traditional pupper physique. Just inhaled that thing. 9/10 https://t.co/sLUC4th3Zj,9,10,Benji,pupper,9/10,9,10,True,1,1876,5897,https://pbs.twimg.com/media/CkOb3FXW0AAUL_U.jpg,blenheim spaniel
739485634323156992,2016-06-05 15:54:48,This is Kyle. He's a heavy drinker and an avid pot user. Just wants to be pupular. 6/10 I can't support this Kyle https://t.co/rRULp7XFnO,6,10,Kyle,,6/10,6,10,True,1,3309,7887,https://pbs.twimg.com/media/CkMuP7SWkAAD-2R.jpg,walker hound
738537504001953792,2016-06-03 01:07:16,This is Bayley. She fell asleep trying to escape her evil fence enclosure. 11/10 night night puppo https://t.co/AxSiqAKEKu,11,10,Bayley,puppo,11/10,11,10,True,1,1759,5575,https://pbs.twimg.com/media/Cj_P7rSUgAAYQbz.jpg,chow
738166403467907072,2016-06-02 00:32:39,This is Axel. He's a professional leaf catcher. 12/10 gifted af https://t.co/P8bgOMMTRs,12,10,Axel,,12/10,12,10,True,1,3828,9635,https://pbs.twimg.com/media/Cj5-aUQUgAAb43p.jpg,keeshond
738156290900254721,2016-06-01 23:52:28,This is Storkson. He's wet and sad. 10/10 cheer up pup https://t.co/nrzvzPuTvC,10,10,Storkson,,10/10,10,10,True,1,748,2768,https://pbs.twimg.com/media/Cj51Oj3VAAEVe4O.jpg,pug
737826014890496000,2016-06-01 02:00:04,This is Remy. He has some long ass ears (probably magical). Also very proud of broken stick. 10/10 such a good boy https://t.co/EZx0YjPjPK,10,10,Remy,,10/10,10,10,True,1,2006,5757,https://pbs.twimg.com/media/Cj1I1fbWYAAOwff.jpg,vizsla
737800304142471168,2016-06-01 00:17:54,This is Bella. She's ubering home after a few too many drinks. 10/10 socially conscious af https://t.co/KxkOgq80Xj,10,10,Bella,,10/10,10,10,True,1,3904,10943,https://pbs.twimg.com/media/Cj0xdMBVAAEbDHp.jpg,malamute
736736130620620800,2016-05-29 01:49:16,This is Chadrick. He's gnarly af 13/10 https://t.co/447tyBN0mW,13,10,Chadrick,,13/10,13,10,True,1,1972,4736,https://pbs.twimg.com/media/CjlpmZaUgAED54W.jpg,schipperke
736225175608430592,2016-05-27 15:58:54,We only rate dogs. Please stop sending in non-canines like this Alaskan Flop Turtle. This is very frustrating. 10/10 https://t.co/qXteK6Atxc,10,10,very,,10/10,10,10,True,1,3115,8901,https://pbs.twimg.com/media/CjeY5DKXEAA3WkD.jpg,labrador retriever
735991953473572864,2016-05-27 00:32:10,This is Maxaroni. He's curly af. Also rather fabulous. 11/10 would hug well https://t.co/A216OjIdca,11,10,Maxaroni,,11/10,11,10,True,1,1283,3934,https://pbs.twimg.com/media/CjbExRKUoAAs089.jpg,cocker spaniel
735635087207878657,2016-05-26 00:54:06,This is Dakota. He hasn't grow into his skin yet. 11/10 would squeeze softly https://t.co/IvFSlNXpgj,11,10,Dakota,,11/10,11,10,True,1,2659,6776,https://pbs.twimg.com/media/CjWANBlVAAAaN-a.jpg,pug
735256018284875776,2016-05-24 23:47:49,This is Kellogg. He accidentally opened the front facing camera. 8/10 get it together doggo https://t.co/MRYv7nDPyS,8,10,Kellogg,doggo,8/10,8,10,True,1,993,3675,https://pbs.twimg.com/media/CjQnclkVEAA4pnK.jpg,staffordshire bullterrier
735137028879360001,2016-05-24 15:55:00,Meet Buckley. His family &amp; some neighbors came over to watch him perform but he's nervous af. 9/10 u got this pupper https://t.co/5bdCpPlno9,9,10,Buckley,pupper,9/10,9,10,True,1,1092,3428,https://pbs.twimg.com/media/CjO7OfeWgAAUQy-.jpg,walker hound
734912297295085568,2016-05-24 01:02:00,This is Jax. He's a literal fluffball. Sneaky tongue slip. 10/10 would pet nonstop https://t.co/9MGouPwQmK,10,10,Jax,,10/10,10,10,True,1,572,2993,https://pbs.twimg.com/media/CjLuzPvUoAAbU5k.jpg,maltese dog
734776360183431168,2016-05-23 16:01:50,This is Livvie. Someone should tell her it's been 47 years since Woodstock. Magical eyes tho 11/10 would stare into https://t.co/qw07vhVHuO,11,10,Livvie,,11/10,11,10,True,1,608,2742,https://pbs.twimg.com/media/CjJzMlBUoAADMLx.jpg,siberian husky
733828123016450049,2016-05-21 01:13:53,This is Terry. The harder you hug him the farther his tongue sticks out. 10/10 magical af https://t.co/RFToQQI8fJ,10,10,Terry,,10/10,10,10,True,1,881,3926,https://pbs.twimg.com/media/Ci8UxxcW0AYgHDh.jpg,beagle
733822306246479872,2016-05-21 00:50:46,This is Moose. He's a Polynesian Floofer. Dapper af. 10/10 would pet diligently https://t.co/mVfqRdppTL,10,10,Moose,floofer,10/10,10,10,True,1,1141,4015,https://pbs.twimg.com/media/Ci8Pfg_UUAA2m9i.jpg,lhasa
733460102733135873,2016-05-20 00:51:30,This is Hermione. Her face is as old as time. Appears fluffy af tho. 11/10 pretty damn majestic https://t.co/0b41Q4DKCA,11,10,Hermione,,11/10,11,10,True,1,1451,4605,https://pbs.twimg.com/media/Ci3GDeyUoAAKOxn.jpg,chow
732726085725589504,2016-05-18 00:14:46,This is Aldrick. He looks wise af. Also exceptionally fluffy. Only two legs tho (unfortunate). 11/10 would still hug https://t.co/QwiCVLPMNL,11,10,Aldrick,,11/10,11,10,True,1,1003,3855,https://pbs.twimg.com/media/CisqdVcXEAE3iW7.jpg,pomeranian
732005617171337216,2016-05-16 00:31:53,This is Larry. He has no self control. Tongue still nifty af tho 11/10 https://t.co/ghyT4Ubk1r,11,10,Larry,,11/10,11,10,True,1,6154,16324,https://pbs.twimg.com/media/CiibOMzUYAA9Mxz.jpg,english setter
731285275100512256,2016-05-14 00:49:30,This is Solomon. He's a Beneroo Cumberflop. 12/10 would hug passionately https://t.co/5phLAnGPTP,12,10,Solomon,,12/10,12,10,True,1,1090,3798,https://pbs.twimg.com/media/CiYME3tVAAENz99.jpg,pembroke
730573383004487680,2016-05-12 01:40:42,This is Rooney. He can't comprehend glass. 10/10 it'll be ok pupper https://t.co/CnUl2uDBBV,10,10,Rooney,pupper,10/10,10,10,True,1,2435,5407,https://pbs.twimg.com/media/CiOEnI6WgAAmq4E.jpg,american staffordshire terrier
730427201120833536,2016-05-11 15:59:50,This is Crystal. She's flawless. Really wants to be a frat bro. 11/10 who does she even know here? https://t.co/WyqNFvEulG,11,10,Crystal,,11/10,11,10,True,1,1176,3809,https://pbs.twimg.com/media/CiL_qh0W0AAu5VA.jpg,eskimo dog
730211855403241472,2016-05-11 01:44:07,This is Ziva. She doesn't know how her collar works. 11/10 would totally fix for her https://t.co/K7pthJXjWE,11,10,Ziva,,11/10,11,10,True,1,1182,4180,https://pbs.twimg.com/media/CiI7zVZUoAEzGW7.jpg,pug
729823566028484608,2016-05-10 00:01:12,This is Stefan. He's a downright remarkable pup. 13/10 https://t.co/Ebjt6Y4fMh,13,10,Stefan,,13/10,13,10,True,1,1390,4358,https://pbs.twimg.com/media/CiDap8fWEAAC4iW.jpg,kelpie
729463711119904772,2016-05-09 00:11:16,Meet Pupcasso. You can't afford his art. 13/10 talented af https://t.co/f2VUpy4WO0,13,10,Pupcasso,,13/10,13,10,True,1,2586,6340,https://pbs.twimg.com/media/Ch-TXpFXAAAwPGf.jpg,german shepherd
728986383096946689,2016-05-07 16:34:32,"This is Puff. He started out on the streets (first pic), but don't let the new smile fool you, still tough af. 11/10 https://t.co/kiuXRXcg4B",11,10,Puff,,11/10,11,10,True,1,917,3460,https://pbs.twimg.com/media/Ch3hOGWUYAE7w0y.jpg,maltese dog
728751179681943552,2016-05-07 00:59:55,This is Flurpson. He can't believe it's not butter. 10/10 https://t.co/XD3ort1PsE,10,10,Flurpson,,10/10,10,10,True,1,757,3032,https://pbs.twimg.com/media/Ch0LVPdW0AEdHgU.jpg,saint bernard
728387165835677696,2016-05-06 00:53:27,"This is Enchilada (yes, that's her real name). She's a Low-Cruisin Plopflopple. Very rare. Only a few left. 12/10 https://t.co/SiaiTWgsfP",12,10,Enchilada,,12/10,12,10,True,1,1075,3999,https://pbs.twimg.com/media/ChvAQuMWMAAVaKD.jpg,collie
728046963732717569,2016-05-05 02:21:37,This is Raymond. He controls fountains with his tongue. 11/10 pretty damn magical https://t.co/9aMxSbOaAZ,11,10,Raymond,,11/10,11,10,True,1,1328,4722,https://pbs.twimg.com/media/ChqK2cVWMAAE5Zj.jpg,newfoundland
728015554473250816,2016-05-05 00:16:48,This is Rueben. He has reached ultimate pupper zen state. 11/10 tranquil af https://t.co/Z167HgtnBi,11,10,Rueben,pupper,11/10,11,10,True,1,1219,4479,https://pbs.twimg.com/media/ChpuRyvVAAARMoq.jpg,cocker spaniel
727685679342333952,2016-05-04 02:26:00,This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in https://t.co/yJ26LNuyj5,12,10,Cilantro,,12/10,12,10,True,1,720,3206,https://pbs.twimg.com/media/ChlCQg-VIAQ_8g4.jpg,border collie
727175381690781696,2016-05-02 16:38:15,This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already https://t.co/vXLkvyNQHp,10,10,Karll,,10/10,10,10,True,1,1540,4209,https://pbs.twimg.com/media/ChdyJvdWwAA5HGd.jpg,flat-coated retriever
726887082820554753,2016-05-01 21:32:40,This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades 10/10 https://t.co/2AVcJ2BZsy,10,10,Blitz,,10/10,10,10,True,1,1677,4195,https://pbs.twimg.com/media/ChZr8SdWIAAVQKt.jpg,soft-coated wheaten terrier
726828223124897792,2016-05-01 17:38:46,This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress https://t.co/DWNrPPXgHA,12,10,Bloop,,12/10,12,10,True,1,1124,3882,https://pbs.twimg.com/media/ChY2aHyWMAAbNQE.jpg,miniature pinscher
725842289046749185,2016-04-29 00:21:01,This is Colby. He's currently regretting all those times he shook your hand for an extra treat. 12/10 https://t.co/vtVHtKFtBH,12,10,Colby,,12/10,12,10,True,1,2970,7691,https://pbs.twimg.com/media/ChK1tdBWwAQ1flD.jpg,toy poodle
725786712245440512,2016-04-28 20:40:11,Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af https://t.co/uIdGqug9rw,11,10,Lillie,pupper,11/10,11,10,True,1,1527,4537,https://pbs.twimg.com/media/ChKDKmIWIAIJP_e.jpg,chow
725729321944506368,2016-04-28 16:52:08,This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet https://t.co/adQt5a6TZU,12,10,Lola,,12/10,12,10,True,1,2009,5646,https://pbs.twimg.com/media/ChJO9YaWYAEL0zC.jpg,boxer
724983749226668032,2016-04-26 15:29:30,This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you https://t.co/qFqLtudIiD,12,10,Fred,,12/10,12,10,True,1,1462,4040,https://pbs.twimg.com/media/Cg-o3w0WgAANXdv.jpg,golden retriever
724405726123311104,2016-04-25 01:12:38,This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho. 10/10 stay strong pupper https://t.co/nRUaKWnJfH,10,10,Ashleigh,pupper,10/10,10,10,True,1,1847,5800,https://pbs.twimg.com/media/Cg2bKLAWwAA0WEm.jpg,golden retriever
724049859469295616,2016-04-24 01:38:33,This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it https://t.co/XTsZTgilnT,10,10,Kreggory,,10/10,10,10,True,1,1984,4738,https://pbs.twimg.com/media/CgxXf1TWYAEjY61.jpg,border collie
724046343203856385,2016-04-24 01:24:35,"This is Sarge. Not even he knows what his tongue is doing, but it's pretty damn spectacular. 10/10 https://t.co/pIQEdbBxdL",10,10,Sarge,,10/10,10,10,True,1,620,2901,https://pbs.twimg.com/media/CgxUTS_XEAAC0pv.jpg,boxer
723912936180330496,2016-04-23 16:34:28,This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of https://t.co/AhMfUu6Onm,12,10,Sugar,,12/10,12,10,True,1,1374,4236,https://pbs.twimg.com/media/Cgva-QqUUAA7Hv9.jpg,samoyed
723673163800948736,2016-04-23 00:41:42,This is Ivar. She is a badass Viking warrior. Will sack your village. 10/10 savage af https://t.co/Dz6MiVssVU,10,10,Ivar,,10/10,10,10,True,1,1011,3291,https://pbs.twimg.com/media/CgsA5eFWgAAu0qn.jpg,golden retriever
722613351520608256,2016-04-20 02:30:23,Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket. 12/10 just so damn fluffy https://t.co/qjd0UJKYUY,12,10,Schnitzel,,12/10,12,10,True,1,1831,5393,https://pbs.twimg.com/media/Cgc9AjMVIAERdUA.jpg,labrador retriever
721503162398597120,2016-04-17 00:58:53,This is Panda. He's happy af. 11/10 https://t.co/IOAk9i4UvE,11,10,Panda,,11/10,11,10,True,1,2124,5086,https://pbs.twimg.com/media/CgNLS1PW8AAxWSN.jpg,pomeranian
721001180231503872,2016-04-15 15:44:11,This is Oliver. Bath time is upon him. His fear of the wetness postpones his ultimate pupper destiny. 11/10 https://t.co/AFzzKqR4tT,11,10,Oliver,pupper,11/10,11,10,True,1,686,2748,https://pbs.twimg.com/media/CgGCvxAUkAAx55r.jpg,samoyed
720785406564900865,2016-04-15 01:26:47,This is Archie. He hears everything you say. Doesn't matter where you are. 12/10 https://t.co/0l4I8famYp,12,10,Archie,,12/10,12,10,True,1,866,3400,https://pbs.twimg.com/media/CgC-gMCWcAAawUE.jpg,chihuahua
720775346191278080,2016-04-15 00:46:48,This is Berkeley. He's in a predicament. 10/10 someone help him https://t.co/XSEXdQupej,10,10,Berkeley,,10/10,10,10,True,1,760,2702,https://pbs.twimg.com/media/CgC1WqMW4AI1_N0.jpg,newfoundland
720389942216527872,2016-04-13 23:15:21,This is Ralphé. He patrols the lake. Looking for babes. 11/10 https://t.co/Pb6iMmo0wk,11,10,Ralphé,,11/10,11,10,True,1,2840,6974,https://pbs.twimg.com/media/Cf9W1J-UMAErahM.jpg,pembroke
720059472081784833,2016-04-13 01:22:10,This is Charleson. He lost his plunger. Looked everywhere. Can't find it. So sad. 9/10 would comfort https://t.co/pRHX8yn9Yu,9,10,Charleson,,9/10,9,10,True,1,1268,4229,https://pbs.twimg.com/media/Cf4qRcmWEAA9V4h.jpg,mexican hairless
720043174954147842,2016-04-13 00:17:25,This is Neptune. He's a Snowy Swiss Mountain Floofapolis. Cheeky wink. Tongue nifty af. 11/10 would pet so firmly https://t.co/SoZq2Xoopv,11,10,Neptune,,11/10,11,10,True,1,2253,5332,https://pbs.twimg.com/media/Cf4bcm8XEAAX4xV.jpg,samoyed
719551379208073216,2016-04-11 15:43:12,This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln,10,10,Harnold,,10/10,10,10,True,1,2192,5515,https://pbs.twimg.com/media/CfxcKU6W8AE-wEx.jpg,malamute
719339463458033665,2016-04-11 01:41:07,Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time https://t.co/HW50zkcf2R,10,10,Lucy,,10/10,10,10,True,1,1403,4822,https://pbs.twimg.com/media/Cfuba6NW4AIeMHk.jpg,golden retriever
719332531645071360,2016-04-11 01:13:34,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz,11,10,Pippa,,11/10,11,10,True,1,1078,3711,https://pbs.twimg.com/media/CfuVGl3WEAEKb16.jpg,dandie dinmont
718971898235854848,2016-04-10 01:20:33,This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT,10,10,Sadie,,10/10,10,10,True,1,1231,3818,https://pbs.twimg.com/media/CfpNGTHUIAAA8XC.jpg,golden retriever
718939241951195136,2016-04-09 23:10:47,This is Otis. Everybody look at Otis. 12/10 would probably faint while petting https://t.co/I9qoe1uEih,12,10,Otis,,12/10,12,10,True,1,1973,5720,https://pbs.twimg.com/media/CfovbK4WIAAkTn3.jpg,pembroke
718613305783398402,2016-04-09 01:35:37,This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting. 11/10 would hug softly https://t.co/lK9YDkRzPj,11,10,Carper,,11/10,11,10,True,1,542,2669,https://pbs.twimg.com/media/CfkG_PMWsAAH0MZ.jpg,labrador retriever
718246886998687744,2016-04-08 01:19:36,This is Alexanderson. He's got a weird ass birth mark. Dreadful at fetch. Won't eat kibble. 3/10 wtf @Target https://t.co/FmxOpf2Sgl,3,10,Alexanderson,,3/10,3,10,True,1,565,2115,https://pbs.twimg.com/media/Cfe5tLWXEAIaoFO.jpg,chihuahua
718234618122661888,2016-04-08 00:30:51,This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood https://t.co/05S8oYztgb,11,10,Suki,,11/10,11,10,True,1,1127,4217,https://pbs.twimg.com/media/CfeukpmW4AEGjOE.jpg,malamute
717841801130979328,2016-04-06 22:29:56,This is Barclay. His father was a banana. 11/10 appeeling af https://t.co/ucOEfr2rjV,11,10,Barclay,,11/10,11,10,True,1,670,2660,https://pbs.twimg.com/media/CfZJTphWAAAl5Ys.jpg,brittany spaniel
717421804990701568,2016-04-05 18:41:02,This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly https://t.co/LBJqxMGaHi,9,10,Ebby,,9/10,9,10,True,1,945,3446,https://pbs.twimg.com/media/CfTLUYWXEAEkyES.jpg,miniature pinscher
717047459982213120,2016-04-04 17:53:31,This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well https://t.co/fGgleFiBPq,12,10,Flávio,,12/10,12,10,True,1,2135,6826,https://pbs.twimg.com/media/CfN23ArXEAEkZkz.jpg,golden retriever
717009362452090881,2016-04-04 15:22:08,This is Smokey. He's having some sort of existential crisis. 10/10 hang in there pupper https://t.co/JmgF4dMpw0,10,10,Smokey,pupper,10/10,10,10,True,1,1102,3583,https://pbs.twimg.com/media/CfNUNetW8AAekHx.jpg,siberian husky
716802964044845056,2016-04-04 01:41:58,This is Link. He struggles with couches. 10/10 would assist https://t.co/SbX4e6Yg3o,10,10,Link,,10/10,10,10,True,1,1317,4627,https://pbs.twimg.com/media/CfKYfeBXIAAopp2.jpg,malinois
716791146589110272,2016-04-04 00:55:01,Meet Jennifur. She's supposed to be navigating. Not even buckled up. Insubordinate &amp; churlish. 11/10 would still pet https://t.co/h0trcJohYO,11,10,Jennifur,,11/10,11,10,True,1,1474,5204,https://pbs.twimg.com/media/CfKNvU8WsAAvI9Z.jpg,pomeranian
716285507865542656,2016-04-02 15:25:47,This is Stephanus. She stays woke. 12/10 https://t.co/WIWabMngQZ,12,10,Stephanus,,12/10,12,10,True,1,1225,3041,https://pbs.twimg.com/media/CfDB3aJXEAAEZNv.jpg,yorkshire terrier
715928423106027520,2016-04-01 15:46:52,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively https://t.co/3BhMojONxq,11,10,Bubbles,,11/10,11,10,True,1,987,3485,https://pbs.twimg.com/media/Ce99GhLW8AAHG38.jpg,pug
